 
"Brand Name",Date,Turnover
X-Brand,2018-08-02,27732.5708
X-Brand,2018-08-03,26486.6934
X-Brand,2018-08-04,11285.3001
X-Brand,2018-08-05,17807.3110
X-Brand,2018-08-06,14352.9017
X-Brand,2018-08-07,19242.0616
X-Brand,2018-08-08,26577.1800
X-Brand,2018-08-09,14573.3038
X-Brand,2018-08-10,18531.9859
X-Brand,2018-08-11,25042.8183
X-Brand,2018-08-12,7281.8961
X-Brand,2018-08-13,34929.8579
X-Brand,2018-08-14,22030.4535
X-Brand,2018-08-15,32395.1508
X-Brand,2018-08-16,20110.2321
X-Brand,2018-08-17,33052.4545
X-Brand,2018-08-18,10515.2871
X-Brand,2018-08-19,16767.3945
X-Brand,2018-08-20,27798.7807
X-Brand,2018-08-21,25954.7153
X-Brand,2018-08-22,693.0354
X-Brand,2018-08-23,6284.7028
X-Brand,2018-08-24,19684.5959
X-Brand,2018-08-25,26425.2314
X-Brand,2018-08-26,2809.8957
X-Brand,2018-08-27,8554.1911
X-Brand,2018-08-28,21042.0845
X-Brand,2018-08-29,25364.0639
X-Brand,2018-08-30,18532.7838
X-Brand,2018-08-31,33503.4260
X-Brand,2018-09-01,1252.1658
X-Brand,2018-09-02,4382.6988
X-Brand,2018-09-03,25056.3115
X-Brand,2018-09-04,24204.7626
X-Brand,2018-09-05,21589.5782
X-Brand,2018-09-06,27353.6473
X-Brand,2018-09-07,2514.0723
X-Brand,2018-09-08,33886.3706
X-Brand,2018-09-09,29806.5341
X-Brand,2018-09-10,13847.7046
X-Brand,2018-09-11,12627.0203
X-Brand,2018-09-12,11567.4644
X-Brand,2018-09-13,33199.4182
X-Brand,2018-09-14,24375.7818
X-Brand,2018-09-15,26703.0270
X-Brand,2018-09-16,19811.3593
X-Brand,2018-09-17,34080.0312
X-Brand,2018-09-18,19953.0853
X-Brand,2018-09-19,25839.5175
X-Brand,2018-09-20,30423.7769
X-Brand,2018-09-21,15586.9607
X-Brand,2018-09-22,14118.0268
X-Brand,2018-09-23,15324.8703
X-Brand,2018-09-24,288.4685
X-Brand,2018-09-25,32070.5793
X-Brand,2018-09-26,12870.4509
X-Brand,2018-09-27,16381.6296
X-Brand,2018-09-28,33225.7884
X-Brand,2018-09-29,1281.6802
X-Brand,2018-09-30,19119.8881
X-Brand,2018-10-01,33948.9544
X-Brand,2018-10-02,2917.5648
X-Brand,2018-10-03,716.0718
X-Brand,2018-10-04,8558.3228
X-Brand,2018-10-05,33231.2552
X-Brand,2018-10-06,24342.1831
X-Brand,2018-10-07,9273.1069
X-Brand,2018-10-08,19275.8420
X-Brand,2018-10-09,30460.5672
X-Brand,2018-10-10,8100.5336
X-Brand,2018-10-11,17961.5111
X-Brand,2018-10-12,27334.2291
X-Brand,2018-10-13,27202.6862
X-Brand,2018-10-14,28533.9863
X-Brand,2018-10-15,24574.1034
X-Brand,2018-10-16,27461.0557
X-Brand,2018-10-17,14643.9061
X-Brand,2018-10-18,11344.2262
X-Brand,2018-10-19,34096.8029
X-Brand,2018-10-20,23741.2696
X-Brand,2018-10-21,18272.7869
X-Brand,2018-10-22,30124.8883
X-Brand,2018-10-23,14590.8497
X-Brand,2018-10-24,24211.1537
X-Brand,2018-10-25,17525.2494
X-Brand,2018-10-26,470.9506
X-Brand,2018-10-27,25589.1981
X-Brand,2018-10-28,14883.4894
X-Brand,2018-10-29,5935.0330
X-Brand,2018-10-30,32715.8592
X-Brand,2018-10-31,17072.7848
X-Brand,2018-11-01,4571.0348
X-Brand,2018-11-02,9534.2572
X-Brand,2018-11-03,17995.8287
X-Brand,2018-11-04,3837.9306
X-Brand,2018-11-05,31735.3191
X-Brand,2018-11-06,1369.2201
X-Brand,2018-11-07,857.0078
X-Brand,2018-11-08,9497.2536
X-Brand,2018-11-09,4818.0520
X-Brand,2018-11-10,17301.0000
X-Brand,2018-11-11,2701.6894
X-Brand,2018-11-12,2512.3659
X-Brand,2018-11-13,16884.0064
X-Brand,2018-11-14,11365.8959
X-Brand,2018-11-15,27914.5078
X-Brand,2018-11-16,20120.7786
X-Brand,2018-11-17,10800.2322
X-Brand,2018-11-18,34163.7949
X-Brand,2018-11-19,4013.5634
X-Brand,2018-11-20,33458.5698
X-Brand,2018-11-21,9393.3449
X-Brand,2018-11-22,5596.1704
X-Brand,2018-11-23,4000.7654
X-Brand,2018-11-24,9223.8978
X-Brand,2018-11-25,14951.4531
X-Brand,2018-11-26,24828.3412
X-Brand,2018-11-27,26116.8707
X-Brand,2018-11-28,11741.3355
X-Brand,2018-11-29,13686.9791
X-Brand,2018-11-30,8983.1848
X-Brand,2018-12-01,3625.3732
X-Brand,2018-12-02,23218.3449
X-Brand,2018-12-03,32921.9702
X-Brand,2018-12-04,22857.6704
X-Brand,2018-12-05,7945.8516
X-Brand,2018-12-06,16051.3543
X-Brand,2018-12-07,535.2092
X-Brand,2018-12-08,18304.9715
X-Brand,2018-12-09,26416.8100
X-Brand,2018-12-10,741.7626
X-Brand,2018-12-11,15491.5840
X-Brand,2018-12-12,15904.6355
X-Brand,2018-12-13,34866.1444
X-Brand,2018-12-14,15130.3644
X-Brand,2018-12-15,20247.5499
X-Brand,2018-12-16,33629.0123
X-Brand,2018-12-17,21765.3848
X-Brand,2018-12-18,19862.1879
X-Brand,2018-12-19,12329.0402
X-Brand,2018-12-20,32703.7011
X-Brand,2018-12-21,11976.2025
X-Brand,2018-12-22,33394.5719
X-Brand,2018-12-23,16531.7612
X-Brand,2018-12-24,20571.0628
X-Brand,2018-12-25,33140.3894
X-Brand,2018-12-26,28480.7324
X-Brand,2018-12-27,30160.8965
X-Brand,2018-12-28,19642.6548
X-Brand,2018-12-29,6791.1560
X-Brand,2018-12-30,19724.6410
X-Brand,2018-12-31,28924.9178
Y-Brand,2018-08-01,10530.7000
Y-Brand,2018-08-02,1998.2971
Y-Brand,2018-08-03,28413.8115
Y-Brand,2018-08-04,9340.2964
Y-Brand,2018-08-05,2567.7449
Y-Brand,2018-08-06,30311.2335
Y-Brand,2018-08-07,14378.9085
Y-Brand,2018-08-08,30813.9816
Y-Brand,2018-08-09,24445.9891
Y-Brand,2018-08-10,2225.6038
Y-Brand,2018-08-11,22058.9014
Y-Brand,2018-08-12,16957.0814
Y-Brand,2018-08-13,34153.4854
Y-Brand,2018-08-14,31781.0680
Y-Brand,2018-08-15,4994.1272
Y-Brand,2018-08-16,27659.6538
Y-Brand,2018-08-17,5215.6669
Y-Brand,2018-08-18,10950.2769
Y-Brand,2018-08-19,5181.5073
Y-Brand,2018-08-20,2800.5658
Y-Brand,2018-08-21,16393.8746
Y-Brand,2018-08-22,8165.1951
Y-Brand,2018-08-23,31804.3098
Y-Brand,2018-08-24,29352.5764
Y-Brand,2018-08-25,34587.7405
Y-Brand,2018-08-26,1914.3122
Y-Brand,2018-08-27,15114.3906
Y-Brand,2018-08-28,2319.3689
Y-Brand,2018-08-29,7769.3103
Y-Brand,2018-08-30,6768.3645
Y-Brand,2018-08-31,27347.1772
Y-Brand,2018-09-01,17548.8625
Y-Brand,2018-09-02,6436.4223
Y-Brand,2018-09-03,25452.1252
Y-Brand,2018-09-04,4358.7144
Y-Brand,2018-09-05,30631.4679
Y-Brand,2018-09-06,12778.1236
Y-Brand,2018-09-07,1911.9264
Y-Brand,2018-09-08,34108.8899
Y-Brand,2018-09-09,26298.5865
Y-Brand,2018-09-10,16215.3425
Y-Brand,2018-09-11,13651.8320
Y-Brand,2018-09-12,17226.4872
Y-Brand,2018-09-13,25529.5136
Y-Brand,2018-09-14,6319.6287
Y-Brand,2018-09-15,11867.8856
Y-Brand,2018-09-16,6331.7631
Y-Brand,2018-09-17,26976.0194
Y-Brand,2018-09-18,16813.0723
Y-Brand,2018-09-19,23359.5021
Y-Brand,2018-09-20,33910.9712
Y-Brand,2018-09-21,10313.7265
Y-Brand,2018-09-22,4530.8633
Y-Brand,2018-09-23,14944.9593
Y-Brand,2018-09-24,8403.9963
Y-Brand,2018-09-25,7633.2881
Y-Brand,2018-09-26,20557.5933
Y-Brand,2018-09-27,29571.0667
Y-Brand,2018-09-28,30225.1235
Y-Brand,2018-09-29,32786.5721
Y-Brand,2018-09-30,19512.2258
Y-Brand,2018-10-01,6244.7446
Y-Brand,2018-10-02,23802.8817
Y-Brand,2018-10-03,3264.5249
Y-Brand,2018-10-04,22840.5669
Y-Brand,2018-10-05,568.9027
Y-Brand,2018-10-06,26352.0379
Y-Brand,2018-10-07,27143.7917
Y-Brand,2018-10-08,5695.9948
Y-Brand,2018-10-09,13871.0649
Y-Brand,2018-10-10,1267.1126
Y-Brand,2018-10-11,34611.2035
Y-Brand,2018-10-12,22368.7157
Y-Brand,2018-10-13,15415.9494
Y-Brand,2018-10-14,12338.2200
Y-Brand,2018-10-15,8778.8039
Y-Brand,2018-10-16,26511.2150
Y-Brand,2018-10-17,3926.9004
Y-Brand,2018-10-18,10401.3138
Y-Brand,2018-10-19,3467.7208
Y-Brand,2018-10-20,34016.8154
Y-Brand,2018-10-21,28418.2276
Y-Brand,2018-10-22,33785.8194
Y-Brand,2018-10-23,7878.4488
Y-Brand,2018-10-24,29221.1520
Y-Brand,2018-10-25,17301.2686
Y-Brand,2018-10-26,2993.7998
Y-Brand,2018-10-27,6763.4270
Y-Brand,2018-10-28,17473.0383
Y-Brand,2018-10-29,31941.0114
Y-Brand,2018-10-30,1583.1442
Y-Brand,2018-10-31,13085.2914
Y-Brand,2018-11-01,28807.6976
Y-Brand,2018-11-02,4511.3029
Y-Brand,2018-11-03,24722.7577
Y-Brand,2018-11-04,28744.5450
Y-Brand,2018-11-05,5866.5953
Y-Brand,2018-11-06,15945.2810
Y-Brand,2018-11-07,24314.3830
Y-Brand,2018-11-08,34612.9968
Y-Brand,2018-11-09,4343.3173
Y-Brand,2018-11-10,34197.8202
Y-Brand,2018-11-11,26355.3164
Y-Brand,2018-11-12,10803.7240
Y-Brand,2018-11-13,772.7622
Y-Brand,2018-11-14,20629.3885
Y-Brand,2018-11-15,3570.1996
Y-Brand,2018-11-16,32611.0499
Y-Brand,2018-11-17,18443.8456
Y-Brand,2018-11-18,25211.5307
Y-Brand,2018-11-19,12334.7835
Y-Brand,2018-11-20,9171.0705
Y-Brand,2018-11-21,17990.3382
Y-Brand,2018-11-22,17968.9450
Y-Brand,2018-11-23,32939.3739
Y-Brand,2018-11-24,1857.0688
Y-Brand,2018-11-25,14985.8734
Y-Brand,2018-11-26,15054.3032
Y-Brand,2018-11-27,16719.0070
Y-Brand,2018-11-28,27086.1138
Y-Brand,2018-11-29,9805.3062
Y-Brand,2018-11-30,12730.9448
Y-Brand,2018-12-01,7874.9728
Y-Brand,2018-12-02,21279.8903
Y-Brand,2018-12-03,16080.3157
Y-Brand,2018-12-04,517.2920
Y-Brand,2018-12-05,4203.1713
Y-Brand,2018-12-06,15616.7516
Y-Brand,2018-12-07,26635.0080
Y-Brand,2018-12-08,605.1242
Y-Brand,2018-12-09,2039.6378
Y-Brand,2018-12-10,15991.7804
Y-Brand,2018-12-11,25279.8578
Y-Brand,2018-12-12,1152.9181
Y-Brand,2018-12-13,28645.2499
Y-Brand,2018-12-14,19787.2406
Y-Brand,2018-12-15,17063.6366
Y-Brand,2018-12-16,3190.0516
Y-Brand,2018-12-17,14640.0351
Y-Brand,2018-12-18,2591.8399
Y-Brand,2018-12-19,18005.1112
Y-Brand,2018-12-20,10250.4396
Y-Brand,2018-12-21,26777.7215
Y-Brand,2018-12-22,13836.8974
Y-Brand,2018-12-23,4611.1431
Y-Brand,2018-12-24,28444.3766
Y-Brand,2018-12-25,6253.7743
Y-Brand,2018-12-26,15551.8373
Y-Brand,2018-12-27,16019.2803
Y-Brand,2018-12-28,33610.6606
Y-Brand,2018-12-29,10479.5317
Y-Brand,2018-12-30,10043.1831
Y-Brand,2018-12-31,14588.8589
Z-Brand,2018-09-01,24551.3435
Z-Brand,2018-09-02,26290.8840
Z-Brand,2018-09-03,19918.6018
Z-Brand,2018-09-04,23056.7662
Z-Brand,2018-09-05,28400.8081
Z-Brand,2018-09-06,12879.0382
Z-Brand,2018-09-07,31796.6073
Z-Brand,2018-09-08,25559.1544
Z-Brand,2018-09-09,7668.3720
Z-Brand,2018-09-10,22383.8679
Z-Brand,2018-09-11,1945.8885
Z-Brand,2018-09-12,23197.8523
Z-Brand,2018-09-13,27850.3440
Z-Brand,2018-09-14,18680.7113
Z-Brand,2018-09-15,4374.3090
Z-Brand,2018-09-16,1641.4778
Z-Brand,2018-09-17,22281.5155
Z-Brand,2018-09-18,9760.9793
Z-Brand,2018-09-19,8032.8543
Z-Brand,2018-09-20,24689.5856
Z-Brand,2018-09-21,14597.7148
Z-Brand,2018-09-22,3568.6591
Z-Brand,2018-09-23,850.0400
Z-Brand,2018-09-24,20763.5700
Z-Brand,2018-09-25,23209.3310
Z-Brand,2018-09-26,21607.7482
Z-Brand,2018-09-27,20928.7353
Z-Brand,2018-09-28,29982.0168
Z-Brand,2018-09-29,2394.0792
Z-Brand,2018-09-30,15953.6234
Z-Brand,2018-10-01,9105.9508
Z-Brand,2018-10-02,14299.4819
Z-Brand,2018-10-03,18349.3221
Z-Brand,2018-10-04,17146.3259
Z-Brand,2018-10-05,21565.1356
Z-Brand,2018-10-06,16860.8278
Z-Brand,2018-10-07,2953.6362
Z-Brand,2018-10-08,19683.6400
Z-Brand,2018-10-09,23667.7680
Z-Brand,2018-10-10,21959.8354
Z-Brand,2018-10-11,19297.1562
Z-Brand,2018-10-12,32192.2709
Z-Brand,2018-10-13,12724.2851
Z-Brand,2018-10-14,596.1419
Z-Brand,2018-10-15,3495.0627
Z-Brand,2018-10-16,19245.2532
Z-Brand,2018-10-17,32136.1414
Z-Brand,2018-10-18,32743.3670
Z-Brand,2018-10-19,8854.1620
Z-Brand,2018-10-20,34625.3445
Z-Brand,2018-10-21,33538.9207
Z-Brand,2018-10-22,33475.1914
Z-Brand,2018-10-23,7218.4354
Z-Brand,2018-10-24,8061.5471
Z-Brand,2018-10-25,31654.2967
Z-Brand,2018-10-26,19691.1292
Z-Brand,2018-10-27,19148.2254
Z-Brand,2018-10-28,24490.4345
Z-Brand,2018-10-29,23364.4159
Z-Brand,2018-10-30,25644.1584
Z-Brand,2018-10-31,25140.5808
Z-Brand,2018-11-01,11837.9604
Z-Brand,2018-11-02,27807.9368
Z-Brand,2018-11-03,22330.9853
Z-Brand,2018-11-04,19783.4881
Z-Brand,2018-11-05,6462.1842
Z-Brand,2018-11-06,24760.4249
Z-Brand,2018-11-07,28840.6327
Z-Brand,2018-11-08,13353.8203
Z-Brand,2018-11-09,25636.4006
Z-Brand,2018-11-10,11353.6430
Z-Brand,2018-11-11,2864.8560
Z-Brand,2018-11-12,870.5721
Z-Brand,2018-11-13,33906.2470
Z-Brand,2018-11-14,33335.4325
Z-Brand,2018-11-15,27792.9742
Z-Brand,2018-11-16,28034.2244
Z-Brand,2018-11-17,27960.6043
Z-Brand,2018-11-18,24708.4587
Z-Brand,2018-11-19,17037.3375
Z-Brand,2018-11-20,2598.7682
Z-Brand,2018-11-21,8043.3929
Z-Brand,2018-11-22,6653.1667
Z-Brand,2018-11-23,8724.7600
Z-Brand,2018-11-24,33195.0258
Z-Brand,2018-11-25,31758.0553
Z-Brand,2018-11-26,15287.3532
Z-Brand,2018-11-27,470.0579
Z-Brand,2018-11-28,26997.8313
Z-Brand,2018-11-29,4429.7828
Z-Brand,2018-11-30,3736.8896
Z-Brand,2018-12-01,7690.8870
Z-Brand,2018-12-02,2808.8766
Z-Brand,2018-12-03,3877.3358
Z-Brand,2018-12-04,29958.9567
Z-Brand,2018-12-05,23473.1989
Z-Brand,2018-12-06,21120.6895
Z-Brand,2018-12-07,7359.5531
Z-Brand,2018-12-08,4153.1485
Z-Brand,2018-12-09,33437.2003
Z-Brand,2018-12-10,17468.6459
Z-Brand,2018-12-11,32743.2880
Z-Brand,2018-12-12,27244.4140
Z-Brand,2018-12-13,25827.3199
Z-Brand,2018-12-14,33560.4245
Z-Brand,2018-12-15,31336.1637
Z-Brand,2018-12-16,796.1383
Z-Brand,2018-12-17,25701.5677
Z-Brand,2018-12-18,31203.7360
Z-Brand,2018-12-19,4959.9755
Z-Brand,2018-12-20,23181.9417
Z-Brand,2018-12-21,4054.4222
Z-Brand,2018-12-22,22914.1791
Z-Brand,2018-12-23,30475.7984
Z-Brand,2018-12-24,17702.8572
Z-Brand,2018-12-25,23438.9840
Z-Brand,2018-12-26,10879.8563
Z-Brand,2018-12-27,31431.2323
Z-Brand,2018-12-28,12373.8411
Z-Brand,2018-12-29,8772.8473
Z-Brand,2018-12-30,15237.2988
Z-Brand,2018-12-31,9426.9278
Q-Brand,2018-10-01,6754.1129
Q-Brand,2018-10-02,14357.3494
Q-Brand,2018-10-03,17555.4037
Q-Brand,2018-10-04,376.8853
Q-Brand,2018-10-05,11016.0918
Q-Brand,2018-10-06,7923.7395
Q-Brand,2018-10-07,17195.1795
Q-Brand,2018-10-08,13120.3674
Q-Brand,2018-10-09,31543.4360
Q-Brand,2018-10-10,31989.4858
Q-Brand,2018-10-11,3411.1094
Q-Brand,2018-10-12,32888.3794
Q-Brand,2018-10-13,23492.6882
Q-Brand,2018-10-14,19499.4910
Q-Brand,2018-10-15,23020.8449
Q-Brand,2018-10-16,27563.3212
Q-Brand,2018-10-17,26977.9233
Q-Brand,2018-10-18,17509.4336
Q-Brand,2018-10-19,8376.7729
Q-Brand,2018-10-20,6751.7508
Q-Brand,2018-10-21,15669.8001
Q-Brand,2018-10-22,20886.2333
Q-Brand,2018-10-23,23995.3731
Q-Brand,2018-10-24,7031.6241
Q-Brand,2018-10-25,28147.5815
Q-Brand,2018-10-26,24218.7298
Q-Brand,2018-10-27,15955.2666
Q-Brand,2018-10-28,29218.9953
Q-Brand,2018-10-29,20273.3434
Q-Brand,2018-10-30,16965.2026
Q-Brand,2018-10-31,12374.1097
Q-Brand,2018-11-01,21100.9632
Q-Brand,2018-11-02,14679.1164
Q-Brand,2018-11-03,33460.8292
Q-Brand,2018-11-04,2248.8693
Q-Brand,2018-11-05,5096.9457
Q-Brand,2018-11-06,27070.1953
Q-Brand,2018-11-07,33947.6983
Q-Brand,2018-11-08,4537.3808
Q-Brand,2018-11-09,34028.4837
Q-Brand,2018-11-10,33652.4674
Q-Brand,2018-11-11,3644.2463
Q-Brand,2018-11-12,30719.5292
Q-Brand,2018-11-13,10963.6516
Q-Brand,2018-11-14,25775.8435
Q-Brand,2018-11-15,7628.8483
Q-Brand,2018-11-16,22213.1489
Q-Brand,2018-11-17,17433.2144
Q-Brand,2018-11-18,30772.7120
Q-Brand,2018-11-19,19668.6379
Q-Brand,2018-11-20,11410.0253
Q-Brand,2018-11-21,29684.8978
Q-Brand,2018-11-22,2737.5712
Q-Brand,2018-11-23,16813.0328
Q-Brand,2018-11-24,16955.2012
Q-Brand,2018-11-25,26810.3485
Q-Brand,2018-11-26,6394.2679
Q-Brand,2018-11-27,24870.9854
Q-Brand,2018-11-28,7463.6119
Q-Brand,2018-11-29,17668.6028
Q-Brand,2018-11-30,10300.8337
Q-Brand,2018-12-01,7543.4256
Q-Brand,2018-12-02,462.9874
Q-Brand,2018-12-03,3778.5147
Q-Brand,2018-12-04,24366.9338
Q-Brand,2018-12-05,29155.9849
Q-Brand,2018-12-06,11033.4402
Q-Brand,2018-12-07,172.7335
Q-Brand,2018-12-08,27620.7858
Q-Brand,2018-12-09,31687.2239
Q-Brand,2018-12-10,11748.5087
Q-Brand,2018-12-11,17562.8613
Q-Brand,2018-12-12,34401.4032
Q-Brand,2018-12-13,20808.5921
Q-Brand,2018-12-14,27550.7760
Q-Brand,2018-12-15,12534.4402
Q-Brand,2018-12-16,5886.6376
Q-Brand,2018-12-17,10089.9669
Q-Brand,2018-12-18,31994.6603
Q-Brand,2018-12-19,9213.5883
Q-Brand,2018-12-20,20051.9696
Q-Brand,2018-12-21,16518.5840
Q-Brand,2018-12-22,27041.6052
Q-Brand,2018-12-23,25527.0172
Q-Brand,2018-12-24,8327.3031
Q-Brand,2018-12-25,31330.0728
Q-Brand,2018-12-26,21590.5894
Q-Brand,2018-12-27,12207.8463
Q-Brand,2018-12-28,17418.4967
Q-Brand,2018-12-29,6224.8919
Q-Brand,2018-12-30,26456.7603
Q-Brand,2018-12-31,10767.8343
B-Brand,2018-11-01,15401.7136
B-Brand,2018-11-02,7080.7700
B-Brand,2018-11-03,16122.4148
B-Brand,2018-11-04,3974.3715
B-Brand,2018-11-05,2256.7456
B-Brand,2018-11-06,17520.3277
B-Brand,2018-11-07,33854.6995
B-Brand,2018-11-08,25155.2116
B-Brand,2018-11-09,4345.6320
B-Brand,2018-11-10,4932.5941
B-Brand,2018-11-11,27661.7710
B-Brand,2018-11-12,9289.6100
B-Brand,2018-11-13,15929.1808
B-Brand,2018-11-14,17660.7739
B-Brand,2018-11-15,9727.1357
B-Brand,2018-11-16,16816.9670
B-Brand,2018-11-17,21935.1953
B-Brand,2018-11-18,7976.3851
B-Brand,2018-11-19,13994.7631
B-Brand,2018-11-20,22731.8076
B-Brand,2018-11-21,7116.1146
B-Brand,2018-11-22,31158.0424
B-Brand,2018-11-23,26568.1898
B-Brand,2018-11-24,10332.2283
B-Brand,2018-11-25,31678.9763
B-Brand,2018-11-26,15858.5943
B-Brand,2018-11-27,29435.8740
B-Brand,2018-11-28,24428.1114
B-Brand,2018-11-29,24620.0103
B-Brand,2018-11-30,21466.8754
B-Brand,2018-12-01,14648.7014
B-Brand,2018-12-02,3964.5281
B-Brand,2018-12-03,3445.6719
B-Brand,2018-12-04,15270.5736
B-Brand,2018-12-05,7626.0517
B-Brand,2018-12-06,20273.6673
B-Brand,2018-12-07,20812.7317
B-Brand,2018-12-08,6791.7959
B-Brand,2018-12-09,22272.9519
B-Brand,2018-12-10,5695.5129
B-Brand,2018-12-11,29143.9927
B-Brand,2018-12-12,30086.9051
B-Brand,2018-12-13,23118.7496
B-Brand,2018-12-14,26581.0036
B-Brand,2018-12-15,8505.7720
B-Brand,2018-12-16,26731.7751
B-Brand,2018-12-17,7154.8799
B-Brand,2018-12-18,19556.1498
B-Brand,2018-12-19,9355.0062
B-Brand,2018-12-20,4159.2947
B-Brand,2018-12-21,33826.1489
B-Brand,2018-12-22,15500.9613
B-Brand,2018-12-23,9452.8714
B-Brand,2018-12-24,33188.8559
B-Brand,2018-12-25,32833.3164
B-Brand,2018-12-26,32726.1450
B-Brand,2018-12-27,10672.9711
B-Brand,2018-12-28,25769.7921
B-Brand,2018-12-29,26876.2424
B-Brand,2018-12-30,20885.3090
B-Brand,2018-12-31,17669.9300
AA-Brand,2018-12-01,1858.5540
AA-Brand,2018-12-02,10758.9942
AA-Brand,2018-12-03,7067.6955
AA-Brand,2018-12-04,17403.3840
AA-Brand,2018-12-05,14225.4352
AA-Brand,2018-12-06,22996.4418
AA-Brand,2018-12-07,27592.0456
AA-Brand,2018-12-08,13.5485
AA-Brand,2018-12-09,4446.9337
AA-Brand,2018-12-10,1845.8429
AA-Brand,2018-12-11,3192.8403
AA-Brand,2018-12-12,20332.4907
AA-Brand,2018-12-13,23716.4320
AA-Brand,2018-12-14,14356.4330
AA-Brand,2018-12-15,32777.8821
AA-Brand,2018-12-16,19350.4259
AA-Brand,2018-12-17,13953.3355
AA-Brand,2018-12-18,15216.7588
AA-Brand,2018-12-19,8822.6015
AA-Brand,2018-12-20,33992.2543
AA-Brand,2018-12-21,29284.7944
AA-Brand,2018-12-22,28204.0428
AA-Brand,2018-12-23,3654.2003
AA-Brand,2018-12-24,10896.4305
AA-Brand,2018-12-25,32974.6948
AA-Brand,2018-12-26,28212.5906
AA-Brand,2018-12-27,30482.4897
AA-Brand,2018-12-28,5263.6515
AA-Brand,2018-12-29,25300.9903
AA-Brand,2018-12-30,18987.6184
AA-Brand,2018-12-31,3778.4752
